,site,precip,rzsm,psi_rz,ssm,psi_s,lc_type,vv,hv,B1,B2,B3,B4,B5,B6,B7,B1_filt,B2_filt,B3_filt,B4_filt,B5_filt,B6_filt,B7_filt,ndvi,ndmi,evi,id,elev,clay_fract,silt_fract,sand_fract,a,b,ws
2018-02-25,2205.0,0.0,24.4,0.7283752859485664,24.34,0.7407386012412224,17.0,-13.345408666666666,-21.356093666666666,0.09040588235294117,0.10373823529411766,0.13116176470588234,0.15691764705882355,0.2484323529411765,0.3333264705882353,0.28825,0.07686463902036067,0.09016630681391516,0.12054600180302255,0.13879152655698582,0.25551986627601764,0.29416427766509506,0.2408260243407758,0.2960308574408043,-0.07030293999751497,0.20666880985709318,2205.0,57.0,27.0,26.0,47.0,4.7243543919e-05,-6.836342120000001,24.114741958020964
2018-03-09,2205.0,0.0,24.42,0.7243068685823941,23.58,0.9201268662087632,17.0,-12.631599666666668,-27.692631000000002,0.09040588235294117,0.10373823529411766,0.13116176470588234,0.15691764705882355,0.2484323529411765,0.3333264705882353,0.28825,0.07686463902036067,0.09016630681391516,0.12054600180302255,0.13879152655698582,0.25551986627601764,0.29416427766509506,0.2408260243407758,0.2960308574408043,-0.07030293999751497,0.20666880985709318,2205.0,57.0,27.0,26.0,47.0,4.7243543919e-05,-6.836342120000001,23.348076248231838
2018-03-16,2205.0,0.0,24.16,0.7792968306598965,23.46,0.9527865777534391,17.0,-14.833638,-24.715245999999997,0.1157764705882353,0.13269411764705882,0.16353529411764706,0.18749411764705884,0.2894823529411765,0.34299411764705884,0.2955647058823529,0.07726622192172047,0.09252771392081928,0.12560532341672562,0.14534467583202165,0.2607348418601211,0.30144867252648805,0.248077196303814,0.28415657771633557,-0.07242089037560853,0.20049095389718016,2205.0,57.0,27.0,26.0,47.0,4.7243543919e-05,-6.836342120000001,22.84347627411501
2018-03-21,2205.0,0.0,23.84,0.8536699064186944,23.2,1.028214402327661,17.0,-14.873665333333333,-24.286180333333334,0.1157764705882353,0.13269411764705882,0.16353529411764706,0.18749411764705884,0.2894823529411765,0.34299411764705884,0.2955647058823529,0.07726622192172047,0.09252771392081928,0.12560532341672562,0.14534467583202165,0.2607348418601211,0.30144867252648805,0.248077196303814,0.28415657771633557,-0.07242089037560853,0.20049095389718016,2205.0,57.0,27.0,26.0,47.0,4.7243543919e-05,-6.836342120000001,22.507160078919657
2018-03-28,2205.0,0.0,23.4,0.969613538604496,23.02,1.0844480248426402,17.0,-12.400937999999998,-23.00578,0.1157764705882353,0.13269411764705882,0.16353529411764706,0.18749411764705884,0.2894823529411765,0.34299411764705884,0.2955647058823529,0.07726622192172047,0.09252771392081928,0.12560532341672562,0.14534467583202165,0.2607348418601211,0.30144867252648805,0.248077196303814,0.28415657771633557,-0.07242089037560853,0.20049095389718016,2205.0,57.0,27.0,26.0,47.0,4.7243543919e-05,-6.836342120000001,22.178244580703517
2018-04-02,2205.0,0.0,23.4,0.969613538604496,22.1,1.4331814615566416,17.0,-13.834451333333334,-22.771556333333336,0.1157764705882353,0.13269411764705882,0.16353529411764706,0.18749411764705884,0.2894823529411765,0.34299411764705884,0.2955647058823529,0.07726622192172047,0.09252771392081928,0.12560532341672562,0.14534467583202165,0.2607348418601211,0.30144867252648805,0.248077196303814,0.28415657771633557,-0.07242089037560853,0.20049095389718016,2205.0,57.0,27.0,26.0,47.0,4.7243543919e-05,-6.836342120000001,21.97122593728323
2018-04-09,2205.0,0.0,23.18,1.03429459947751,21.76,1.5934296324996442,17.0,-15.996144000000001,-22.245729,0.10207647058823532,0.12217058823529413,0.16196470588235298,0.18644705882352944,0.31890588235294115,0.3468941176470588,0.2996529411764706,0.07715177597475932,0.09402048456164268,0.12960393734505565,0.15027549019608155,0.26572940274961104,0.30674054541357404,0.25388123732252044,0.2775301793592159,-0.07163894418484407,0.19739373154581386,2205.0,57.0,27.0,26.0,47.0,4.7243543919e-05,-6.836342120000001,21.518676838822536
2018-04-21,2205.0,0.0,22.640000000000004,1.2151445785891428,21.72,1.6135989625733065,17.0,-13.254637666666667,-17.115318666666667,0.10207647058823532,0.12217058823529413,0.16196470588235298,0.18644705882352944,0.31890588235294115,0.3468941176470588,0.2996529411764706,0.07715177597475932,0.09402048456164268,0.12960393734505565,0.15027549019608155,0.26572940274961104,0.30674054541357404,0.25388123732252044,0.2775301793592159,-0.07163894418484407,0.19739373154581386,2205.0,57.0,27.0,26.0,47.0,4.7243543919e-05,-6.836342120000001,21.700577757545723
2018-05-03,2205.0,0.0,22.440000000000005,1.2911368489999786,22.059999999999995,1.4510413230409411,17.0,-10.591736333333333,-16.763892,0.09737411764705883,0.11808,0.16024352941176473,0.18231882352941176,0.3205141176470588,0.33652,0.2808623529411765,0.07575126196379092,0.0936972380737755,0.13054353391931756,0.15290655427841948,0.26925046172339223,0.3156182862294408,0.2619629858012225,0.27559392130172117,-0.07927902571020591,0.19600236546166247,2205.0,57.0,27.0,26.0,47.0,4.7243543919e-05,-6.836342120000001,21.986816760877836
2018-05-08,2205.0,0.0,22.2,1.389623534400009,22.0,1.4783116264569327,17.0,-9.564994333333333,-22.788647666666666,0.09737411764705883,0.11808,0.16024352941176473,0.18231882352941176,0.3205141176470588,0.33652,0.2808623529411765,0.07575126196379092,0.0936972380737755,0.13054353391931756,0.15290655427841948,0.26925046172339223,0.3156182862294408,0.2619629858012225,0.27559392130172117,-0.07927902571020591,0.19600236546166247,2205.0,57.0,27.0,26.0,47.0,4.7243543919e-05,-6.836342120000001,21.869626919577996
2018-05-15,2205.0,0.0,20.880000000000006,2.1129904919544846,22.08,1.4420796994791991,17.0,-11.791609333333334,-19.190148333333333,0.09737411764705883,0.11808,0.16024352941176473,0.18231882352941176,0.3205141176470588,0.33652,0.2808623529411765,0.07575126196379092,0.0936972380737755,0.13054353391931756,0.15290655427841948,0.26925046172339223,0.3156182862294408,0.2619629858012225,0.27559392130172117,-0.07927902571020591,0.19600236546166247,2205.0,57.0,27.0,26.0,47.0,4.7243543919e-05,-6.836342120000001,20.88172060323179
2018-05-27,2205.0,0.0,19.06,3.9415644610485665,21.84,1.5539517035154604,17.0,-11.539074666666666,-22.699280333333334,0.09267176470588236,0.11398941176470588,0.1585223529411765,0.17819058823529413,0.3221223529411765,0.3261458823529412,0.26207176470588234,0.07606134700623703,0.09517188565847992,0.1337991368041497,0.1576202606866534,0.2757305461648318,0.3248237547892787,0.26979772594095663,0.27255120703780356,-0.08174649410794618,0.1958499478947054,2205.0,57.0,27.0,26.0,47.0,4.7243543919e-05,-6.836342120000001,20.084870295287082
2018-06-01,2205.0,0.0,18.2,5.404401481532345,21.52,1.7189410341586508,17.0,-9.688028333333333,-16.570058333333332,0.09267176470588236,0.11398941176470588,0.1585223529411765,0.17819058823529413,0.3221223529411765,0.3261458823529412,0.26207176470588234,0.07606134700623703,0.09517188565847992,0.1337991368041497,0.1576202606866534,0.2757305461648318,0.3248237547892787,0.26979772594095663,0.27255120703780356,-0.08174649410794618,0.1958499478947054,2205.0,57.0,27.0,26.0,47.0,4.7243543919e-05,-6.836342120000001,19.509283646084697
2018-06-08,2205.0,0.0,17.359999999999996,7.465187872094913,21.3,1.8440354847341618,17.0,-9.590482566666667,-15.619005,0.0879694117647059,0.10989882352941176,0.15680117647058825,0.17406235294117647,0.3237305882352941,0.3157717647058824,0.24328117647058825,0.0775370858688319,0.09781441176470793,0.13852962361956564,0.16353557809330968,0.2841190748253383,0.33374381451431834,0.27692736308317,0.26936723643067373,-0.08031675076329094,0.1968100338259418,2205.0,57.0,27.0,26.0,47.0,4.7243543919e-05,-6.836342120000001,19.220972895883943
2018-06-13,2205.0,0.06438823662259999,17.16,8.080611088246867,21.2,1.904324684507924,17.0,-11.624691666666665,-16.774534666666668,0.0879694117647059,0.10989882352941176,0.15680117647058825,0.17406235294117647,0.3237305882352941,0.3157717647058824,0.24328117647058825,0.0775370858688319,0.09781441176470793,0.13852962361956564,0.16353557809330968,0.2841190748253383,0.33374381451431834,0.27692736308317,0.26936723643067373,-0.08031675076329094,0.1968100338259418,2205.0,57.0,27.0,26.0,47.0,4.7243543919e-05,-6.836342120000001,18.981953414023284
2018-06-25,2205.0,0.0,31.82,0.1185916757987622,32.379999999999995,0.1052585792898242,17.0,-9.885254,-14.538246000000001,0.07856470588235295,0.10171764705882352,0.15335882352941174,0.16580588235294114,0.3269470588235294,0.29502352941176474,0.2057,0.08189278040718373,0.10419232514461936,0.1492053234167261,0.17560627150477412,0.30250996919841355,0.3482330223123804,0.2872240162271864,0.26542436104449474,-0.07026284371932177,0.20147215641697802,2205.0,57.0,27.0,26.0,47.0,4.7243543919e-05,-6.836342120000001,32.0459844954309
2018-07-02,2205.0,0.0,29.24,0.2113994623689297,25.1,0.6003137513633411,17.0,-10.270729000000001,-17.122735666666667,0.07349705882352943,0.09175588235294116,0.13394705882352942,0.15142647058823527,0.2930323529411765,0.3076264705882353,0.2375147058823529,0.08421049583051785,0.10705691232815186,0.153662179400499,0.18025018931710987,0.3124378341221611,0.3560552648185785,0.29047834347532714,0.2682988798515918,-0.06524739113317911,0.20770998931269977,2205.0,57.0,27.0,26.0,47.0,4.7243543919e-05,-6.836342120000001,27.392961604932545
2018-07-14,2205.0,0.0,27.520000000000003,0.31996134316025193,23.32,0.9925821021703038,17.0,-13.1649325,-23.421769333333334,0.06842941176470588,0.08179411764705882,0.11453529411764705,0.1370470588235294,0.2591176470588235,0.32022941176470593,0.2693294117647059,0.08449572984749631,0.10746919840733447,0.1548363173315335,0.1811245691533356,0.3170964089850565,0.3573267117421755,0.2883770881226113,0.27291472217765916,-0.059651428785149896,0.21274522209967756,2205.0,57.0,27.0,26.0,47.0,4.7243543919e-05,-6.836342120000001,24.288918550992918
2018-07-19,2205.0,0.0,26.86,0.37771924205528057,23.08,1.0653206823175891,17.0,-13.804406333333333,-22.611017333333333,0.0920764705882353,0.10563529411764706,0.1387294117647059,0.17147058823529412,0.2734235294117647,0.3765058823529412,0.3255764705882353,0.08474273758545739,0.10761072496431744,0.15509620915032998,0.18192920817369468,0.31689088648486863,0.3606197025016978,0.2909363849447885,0.27056183132228,-0.06454336910400112,0.21069514741966452,2205.0,57.0,27.0,26.0,47.0,4.7243543919e-05,-6.836342120000001,23.572934696586834
2018-07-26,2205.0,0.0,25.9,0.4844243920294895,22.380000000000006,1.3149867361429108,17.0,-13.570624,-23.054125,-0.011147058823529413,0.03372941176470588,0.1056,0.1412764705882353,0.27815294117647066,0.3673470588235295,0.31071176470588235,0.08434373225152306,0.10677610547667564,0.15379546089700566,0.1811292675231049,0.3136110930809169,0.3622161235068815,0.2923587198557644,0.26778050894426064,-0.07191931492692437,0.20705902921236385,2205.0,57.0,27.0,26.0,47.0,4.7243543919e-05,-6.836342120000001,22.801996940454522
2018-07-31,2205.0,0.0,25.06,0.6068949408539439,22.22,1.38109515872922,17.0,-14.995622666666668,-22.769715333333334,-0.011147058823529413,0.03372941176470588,0.1056,0.1412764705882353,0.27815294117647066,0.3673470588235295,0.31071176470588235,0.08434373225152306,0.10677610547667564,0.15379546089700566,0.1811292675231049,0.3136110930809169,0.3622161235068815,0.2923587198557644,0.26778050894426064,-0.07191931492692437,0.20705902921236385,2205.0,57.0,27.0,26.0,47.0,4.7243543919e-05,-6.836342120000001,22.471923647890854
2018-08-07,2205.0,0.0,23.88,0.8439420507477442,21.72,1.6135989625733065,17.0,-13.371139666666666,-20.82005033333333,0.04048235294117648,0.07192647058823529,0.1262235294117647,0.16160000000000002,0.2864352941176471,0.3773588235294119,0.3170735294117647,0.08333982420554603,0.1050197610998444,0.15102361280144552,0.17885613252197802,0.3074747126436845,0.3625390511607017,0.2930758643227466,0.2644672477598951,-0.08218389157314909,0.20185427398095096,2205.0,57.0,27.0,26.0,47.0,4.7243543919e-05,-6.836342120000001,21.584045614347453
2018-08-12,2205.0,0.0,23.08,1.0653206823175891,21.860000000000007,1.5442581771675212,17.0,-14.2524115,-46.00131366666667,0.09211176470588237,0.1101235294117647,0.1468470588235294,0.18192352941176476,0.2947176470588236,0.3873705882352942,0.32343529411764704,0.0820437908496749,0.10262265945458857,0.14706874915483736,0.1753836916835736,0.29913279242732194,0.3622795131845917,0.2937472796934927,0.26078988799644715,-0.09547255202463882,0.1955870515029618,2205.0,57.0,27.0,26.0,47.0,4.7243543919e-05,-6.836342120000001,21.37428349029469
2018-08-19,2205.0,0.0,20.7,2.2418327377878167,21.56,1.6972567354059398,17.0,-14.202003,-22.378028999999998,0.0898235294117647,0.1031235294117647,0.13607058823529414,0.1728529411764706,0.26652941176470585,0.3783764705882353,0.3251235294117648,0.08189818120351759,0.10126133423484544,0.1437848839305867,0.17242121253099296,0.2907984358801051,0.36142858012171136,0.2943982871309504,0.2555531134207303,-0.10829073698077164,0.1889964494140227,2205.0,57.0,27.0,26.0,47.0,4.7243543919e-05,-6.836342120000001,20.32994932798453
2018-08-24,2205.0,0.0,19.28,3.64414285325498,21.44,1.7632693829397266,17.0,-11.418785666666667,-27.903188666666665,0.0898235294117647,0.1031235294117647,0.13607058823529414,0.1728529411764706,0.26652941176470585,0.3783764705882353,0.3251235294117648,0.08189818120351759,0.10126133423484544,0.1437848839305867,0.17242121253099296,0.2907984358801051,0.36142858012171136,0.2943982871309504,0.2555531134207303,-0.10829073698077164,0.1889964494140227,2205.0,57.0,27.0,26.0,47.0,4.7243543919e-05,-6.836342120000001,19.84119260067228
2018-08-31,2205.0,0.0,18.18,5.445177232054207,21.46,1.7520656750169334,17.0,-16.85847,-29.283668666666667,0.10324117647058824,0.1176588235294118,0.15005294117647058,0.19107647058823526,0.30713529411764706,0.4283411764705883,0.3439882352941177,0.08180241604688021,0.09996398016678143,0.1403437052062233,0.1691094252873598,0.28125265269326705,0.35824378183458033,0.2937977867928841,0.24900681671233268,-0.12039336731901772,0.18132312266400183,2205.0,57.0,27.0,26.0,47.0,4.7243543919e-05,-6.836342120000001,19.449747699606654
2018-09-24,2205.0,0.0,26.2,0.4477482030358543,34.22,0.07213793144985788,17.0,-9.227023333333333,-19.427396333333334,0.10635882352941177,0.12216176470588234,0.16231764705882354,0.18779411764705886,0.29769117647058824,0.3614735294117647,0.2935764705882353,0.07948274066478939,0.09548765494703627,0.13215023590337996,0.1609548811567068,0.2633132158522118,0.3496490568198986,0.29152165531110763,0.24125861788130937,-0.1408501710738568,0.16914426502947885,2205.0,57.0,27.0,26.0,47.0,4.7243543919e-05,-6.836342120000001,31.020410706694758
2018-10-06,2205.0,0.0,26.08,0.4620228938518071,27.860000000000007,0.29419918756493496,17.0,-13.975853666666666,-25.996933,0.07284705882352943,0.08250588235294118,0.1080235294117647,0.13265294117647058,0.23638235294117646,0.3434294117647059,0.28066470588235304,0.07756328927326904,0.09186913988760846,0.1254789843399783,0.15377951595846132,0.24937058921358116,0.3397566509521581,0.2874793172299865,0.23711037657878517,-0.1534236673781179,0.16114159686263502,2205.0,57.0,27.0,26.0,47.0,4.7243543919e-05,-6.836342120000001,27.24864247849293
2018-10-30,2205.0,0.0,25.84,0.4921663770374668,31.2,0.13566715675718174,17.0,-16.177978666666665,-22.637510000000002,0.07284705882352943,0.08250588235294118,0.1080235294117647,0.13265294117647058,0.23638235294117646,0.3434294117647059,0.28066470588235304,0.07756328927326904,0.09186913988760846,0.1254789843399783,0.15377951595846132,0.24937058921358116,0.3397566509521581,0.2874793172299865,0.23711037657878517,-0.1534236673781179,0.16114159686263502,2205.0,57.0,27.0,26.0,47.0,4.7243543919e-05,-6.836342120000001,29.177546314512057
2018-11-04,2205.0,0.0,25.58,0.5273961376059152,29.68,0.19087970349048627,17.0,-17.079286999999997,-31.721702000000004,0.0666764705882353,0.07500588235294119,0.0965,0.11986470588235296,0.1930176470588236,0.28952352941176474,0.2612764705882353,0.0764916632364706,0.0898695928840148,0.1217806769498251,0.14967013262599482,0.2418043752708865,0.3335616712609005,0.2847006730614438,0.2353518320767922,-0.1594763829793435,0.15713951421209654,2205.0,57.0,27.0,26.0,47.0,4.7243543919e-05,-6.836342120000001,27.98175003831882
2018-11-16,2205.0,0.0,25.0,0.6169224089379072,26.340000000000003,0.4317290568870371,17.0,-12.610282333333332,-18.504942,0.0666764705882353,0.07500588235294119,0.0965,0.11986470588235296,0.1930176470588236,0.28952352941176474,0.2612764705882353,0.0764916632364706,0.0898695928840148,0.1217806769498251,0.14967013262599482,0.2418043752708865,0.3335616712609005,0.2847006730614438,0.2353518320767922,-0.1594763829793435,0.15713951421209654,2205.0,57.0,27.0,26.0,47.0,4.7243543919e-05,-6.836342120000001,26.079571732165032
2018-11-28,2205.0,0.0,25.16,0.5905947528507981,26.940000000000005,0.3701173175333661,17.0,-14.137450833333334,-23.136553000000003,0.0666764705882353,0.07500588235294119,0.0965,0.11986470588235296,0.1930176470588236,0.28952352941176474,0.2612764705882353,0.0764916632364706,0.0898695928840148,0.1217806769498251,0.14967013262599482,0.2418043752708865,0.3335616712609005,0.2847006730614438,0.2353518320767922,-0.1594763829793435,0.15713951421209654,2205.0,57.0,27.0,26.0,47.0,4.7243543919e-05,-6.836342120000001,26.750913751490863
2018-12-05,2205.0,0.0,24.92,0.6305892075151841,27.0,0.36453087520946137,17.0,-12.240536666666666,-22.340690999999996,0.06653235294117647,0.07479411764705883,0.09671470588235297,0.11953529411764705,0.19427647058823533,0.2833676470588236,0.2510617647058824,0.0753454369723133,0.087743186231168,0.11784058182070363,0.1452129488046325,0.2338415609126056,0.3265341737313847,0.28141704547424623,0.23381495229825142,-0.1654115392374497,0.15311996213323667,2205.0,57.0,27.0,26.0,47.0,4.7243543919e-05,-6.836342120000001,26.50515994575599
2018-12-10,2205.0,0.0,24.92,0.6305892075151841,26.380000000000006,0.4272735303078064,17.0,-15.451442333333333,-23.836444333333333,0.06653235294117647,0.07479411764705883,0.09671470588235297,0.11953529411764705,0.19427647058823533,0.2833676470588236,0.2510617647058824,0.0753454369723133,0.087743186231168,0.11784058182070363,0.1452129488046325,0.2338415609126056,0.3265341737313847,0.28141704547424623,0.23381495229825142,-0.1654115392374497,0.15311996213323667,2205.0,57.0,27.0,26.0,47.0,4.7243543919e-05,-6.836342120000001,26.148292035650663
2018-12-17,2205.0,0.0,24.6,0.6888401448283428,25.68,0.5135147291773285,17.0,-12.301641833333333,-21.27082066666667,0.06638823529411765,0.07458235294117646,0.09692941176470588,0.11920588235294118,0.19553529411764706,0.2772117647058824,0.2408470588235294,0.07412461048079716,0.08548991992906804,0.11365869895261385,0.1404079644943744,0.2254821461387385,0.31867415836361074,0.27762843446839386,0.23251292989897202,-0.17125963891955592,0.14906930381321107,2205.0,57.0,27.0,26.0,47.0,4.7243543919e-05,-6.836342120000001,25.942934192180495
2018-12-22,2205.0,0.0,24.58,0.6926809447479612,25.68,0.5135147291773285,17.0,-14.264563,-21.347145666666666,0.06638823529411765,0.07458235294117646,0.09692941176470588,0.11920588235294118,0.19553529411764706,0.2772117647058824,0.2408470588235294,0.07412461048079716,0.08548991992906804,0.11365869895261385,0.1404079644943744,0.2254821461387385,0.31867415836361074,0.27762843446839386,0.23251292989897202,-0.17125963891955592,0.14906930381321107,2205.0,57.0,27.0,26.0,47.0,4.7243543919e-05,-6.836342120000001,25.74768053571264
2018-12-29,2205.0,0.0,24.640000000000004,0.6812315464669247,26.02,0.4693554376307051,17.0,-13.146975833333334,-20.90777833333333,0.06604117647058824,0.07426470588235294,0.09690882352941176,0.11965588235294118,0.19788529411764705,0.2817264705882353,0.24893823529411765,0.07282918376192217,0.08310979397771491,0.10923502834555583,0.13525517969522044,0.2167261309492852,0.3099816251575785,0.27333484004388664,0.23146385558052782,-0.17705358071350044,0.1449729409045478,2205.0,57.0,27.0,26.0,47.0,4.7243543919e-05,-6.836342120000001,25.938503632285563
2019-01-15,2205.0,0.0,24.4,0.7283752859485664,24.9,0.6340599232431953,17.0,-14.464416666666667,-26.718410666666667,0.059544117647058824,0.0688264705882353,0.09271470588235294,0.1176529411764706,0.19337352941176472,0.28527941176470595,0.2603058823529412,0.07001452964209566,0.0779689631272492,0.099662323914535,0.12390620863022507,0.19802429932362,0.2900990052307395,0.26323270093890777,0.23023009271311803,-0.1886300142771931,0.13657846351754457,2205.0,57.0,27.0,26.0,47.0,4.7243543919e-05,-6.836342120000001,25.03184872650566
2019-01-22,2205.0,0.0,24.28,0.7533430639549649,24.46,0.7162479284065759,17.0,-13.027336333333333,-23.934876666666668,0.05339411764705883,0.06370588235294118,0.08854117647058822,0.1152,0.1865117647058824,0.2843176470588236,0.2635823529411765,0.06849530224114413,0.07520825822813659,0.0945132900905722,0.11771002236438365,0.18807848288740805,0.2789089185099327,0.2574241562584361,0.23012133979686963,-0.19450296806881243,0.1322440315646201,2205.0,57.0,27.0,26.0,47.0,4.7243543919e-05,-6.836342120000001,25.04637489528474
2017-02-24,2138.0,0.0,15.1,0.4245252759751929,26.079999999999995,0.02473240512359939,11.0,-20.0390942,-26.7639188,0.05710000000000001,0.068,0.11245,0.17445000000000002,0.2583,0.3683,0.34805,0.22090143741707324,0.23598494029190756,0.2738695378151276,0.3222914086687325,0.39232632684653024,0.2773081048208773,0.2537165302963305,0.09800333058806644,0.1717627060174527,0.11251039475757649,2138.0,6445.0,8.0,9.0,83.0,2.2740087996e-05,-5.20218208,21.19475055612491
2017-03-08,2138.0,0.0,15.82,0.3331699662256311,24.4,0.034970497308235975,11.0,-17.434987,-29.8685154,0.05710000000000001,0.068,0.11245,0.17445000000000002,0.2583,0.3683,0.34805,0.22090143741707324,0.23598494029190756,0.2738695378151276,0.3222914086687325,0.39232632684653024,0.2773081048208773,0.2537165302963305,0.09800333058806644,0.1717627060174527,0.11251039475757649,2138.0,6445.0,8.0,9.0,83.0,2.2740087996e-05,-5.20218208,20.478696541315518
2017-03-20,2138.0,0.0,17.46,0.1994417224818472,23.32,0.04425714232235014,11.0,-16.8374554,-35.7300044,0.064,0.0748,0.11375,0.16775,0.25275000000000003,0.32975000000000004,0.30700000000000005,0.20009422268907667,0.2144250829279092,0.25307904688191196,0.3014009785493161,0.3798106977001348,0.28648557607253594,0.2604395400265384,0.11510331059285324,0.14006550134098433,0.12406377761405721,2138.0,6445.0,8.0,9.0,83.0,2.2740087996e-05,-5.20218208,20.6992811346886
2017-04-13,2138.0,0.0,17.859999999999996,0.17727236217455067,21.440000000000005,0.06853029489384235,11.0,-18.504292200000002,-25.726536200000005,0.05365,0.0654,0.109,0.16885,0.2829,0.37215,0.34430000000000005,0.13575933215391495,0.14831723794781154,0.18949756744803287,0.24043565900044364,0.3392517027863796,0.32068418841220875,0.2870400928792586,0.17046437493711483,0.0281353304492171,0.14797372028990563,2138.0,6445.0,8.0,9.0,83.0,2.2740087996e-05,-5.20218208,19.785609433919962
2017-04-25,2138.0,0.0,17.4,0.20304543607631265,18.44,0.1501196497270328,11.0,-18.5625676,-25.138636400000003,0.05365,0.0654,0.109,0.16885,0.2829,0.37215,0.34430000000000005,0.13575933215391495,0.14831723794781154,0.18949756744803287,0.24043565900044364,0.3392517027863796,0.32068418841220875,0.2870400928792586,0.17046437493711483,0.0281353304492171,0.14797372028990563,2138.0,6445.0,8.0,9.0,83.0,2.2740087996e-05,-5.20218208,18.04198915895872
2017-05-31,2138.0,0.0,17.4,0.20304543607631265,16.240000000000002,0.2907149566571619,11.0,-13.044727799999999,-21.235045000000003,0.06300000000000001,0.07460000000000001,0.134,0.1864,0.3392000000000001,0.39,0.32555,0.011751293675365041,0.021949734630694603,0.06861104599734677,0.1301029411764714,0.2646307938965075,0.40324442724458426,0.3545150818222045,0.34080657609657916,-0.20754420730155218,0.17883392738180515,2138.0,6445.0,8.0,9.0,83.0,2.2740087996e-05,-5.20218208,16.411793029071333
2017-06-12,2138.0,0.0,17.1,0.2222726517440729,16.18,0.2963670540801658,11.0,-16.8135942,-22.1282166,0.06300000000000001,0.07460000000000001,0.134,0.1864,0.3392000000000001,0.39,0.32555,0.011751293675365041,0.021949734630694603,0.06861104599734677,0.1301029411764714,0.2646307938965075,0.40324442724458426,0.3545150818222045,0.34080657609657916,-0.20754420730155218,0.17883392738180515,2138.0,6445.0,8.0,9.0,83.0,2.2740087996e-05,-5.20218208,15.780418757067626
2017-06-24,2138.0,0.0,17.34,0.20672705240819955,15.779999999999998,0.3375868657180465,11.0,-14.855963400000002,-21.735873199999997,0.07255,0.0825,0.1211,0.1751,0.30845,0.3822,0.329,0.012576160990712204,0.023796745540321587,0.07194010762199664,0.13632725563909856,0.2753533392304306,0.40844859575409337,0.3583892525431245,0.33770375704833144,-0.19464007004700132,0.18151123664086372,2138.0,6445.0,8.0,9.0,83.0,2.2740087996e-05,-5.20218208,15.606946798661184
2017-07-06,2138.0,0.0,17.3,0.20922570937984586,15.12,0.4216121428393961,11.0,-20.0074464,-31.877738,0.079,0.09185,0.13740000000000002,0.20490000000000005,0.3408,0.41355,0.34800000000000003,0.06526708314904946,0.07774059413239022,0.12599639171458127,0.19118434321096966,0.3229141198584715,0.4052928571428594,0.35609896063688834,0.2562345272557421,-0.11312544357047176,0.17452592677319578,2138.0,6445.0,8.0,9.0,83.0,2.2740087996e-05,-5.20218208,15.408704780306703
2017-08-11,2138.0,0.0,17.160000000000004,0.21825922621239124,15.1,0.4245252759751929,11.0,-19.5157186,-33.0448736,0.06000000000000001,0.0729,0.1212,0.19135,0.3068,0.40995,0.3623,0.06528338124723611,0.07861117499631477,0.1288808307533547,0.1989110128261842,0.32588397832817523,0.4164267138434344,0.36470369305617184,0.2419477465337395,-0.12197417667577826,0.16449267621775415,2138.0,6445.0,8.0,9.0,83.0,2.2740087996e-05,-5.20218208,15.598963207021999
2017-08-23,2138.0,0.09898038994447858,17.419999999999998,0.20183563766764653,15.139999999999995,0.4187228111484155,11.0,-20.9002474,-26.485829000000003,0.0598,0.07435000000000001,0.1256,0.2005,0.3163500000000001,0.41765,0.37635,0.06625172490048688,0.08026856848002402,0.13166441471325446,0.204679135338347,0.3270357806280425,0.4217455661211876,0.3710501437417093,0.2301170074706534,-0.12648523618319216,0.15661880506005682,2138.0,6445.0,8.0,9.0,83.0,2.2740087996e-05,-5.20218208,15.780230229649579
2017-09-04,2138.0,0.0,17.4,0.20304543607631265,15.24,0.4046253654558936,11.0,-19.0590902,-25.551763,0.06839999999999999,0.08170000000000001,0.12915,0.2004,0.3149500000000001,0.4178500000000001,0.37065,0.06643040689960232,0.08111928350287527,0.1333195931003988,0.2091878151260516,0.32646147722246976,0.4261078726227357,0.3775132242370653,0.21893739760625647,-0.13240825635639028,0.14858356229499353,2138.0,6445.0,8.0,9.0,83.0,2.2740087996e-05,-5.20218208,15.48327599077113
2017-10-10,2138.0,0.0,15.66,0.35126269541599464,13.419999999999998,0.7841197131689146,11.0,-18.6616154,-35.4715058,0.06140000000000001,0.07740000000000001,0.13505,0.22050000000000006,0.32795,0.4426,0.40685,0.0639805174701463,0.08002553442429647,0.13365213032581527,0.21486486068111574,0.3222944493586926,0.4316556390977467,0.3894520787262295,0.1999957678656177,-0.14505096744924992,0.13353305121177372,2138.0,6445.0,8.0,9.0,83.0,2.2740087996e-05,-5.20218208,13.75151111636868
2017-10-22,2138.0,0.0,15.4,0.3832280482597724,13.12,0.881984469018963,11.0,-21.1877966,-35.4590526,0.06235,0.0796,0.13815,0.22505000000000006,0.3306,0.4463,0.4040500000000001,0.062013345864661985,0.07866460636886377,0.13335133790358325,0.21676502653693175,0.3213110238832393,0.4327360238832399,0.3937910327288833,0.19429594992133548,-0.14776929414423995,0.12862978176378126,2138.0,6445.0,8.0,9.0,83.0,2.2740087996e-05,-5.20218208,13.435737901146833
